_id	quality	qualityColor	equipType	addAttack	addDefend	addAgility	addLuck	addBlood	addBloodPercent	addThew	addDamage	addSkin	sex	autoDirection	sAutoDirection	specialAction	radius	sRadius	expSe	power	bullet	icon	name	info	slot	avatar	typeName	userLevel	canBeRewarded	
355	1	WHITE	134	0	102	59	68	0	0	0	0	102	MALE	0	0	0	0	0	0	186		Male_deco0002	琥珀●青春气息	可以让你显得更加青春可爱	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s002" , "layer" : "decoration"}]	35	50	true	
356	1	WHITE	134	0	123	71	82	0	0	0	0	123	MALE	0	0	0	0	0	0	239		Male_deco0002	翡翠●青春气息	可以让你显得更加青春可爱	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s002" , "layer" : "decoration"}]	35	60	true	
357	1	WHITE	134	0	143	83	95	0	0	0	0	143	MALE	0	0	0	0	0	0	295		Male_deco0002	水晶●青春气息	可以让你显得更加青春可爱	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s002" , "layer" : "decoration"}]	35	70	true	
358	1	WHITE	134	0	163	95	109	0	0	0	0	163	MALE	0	0	0	0	0	0	356		Male_deco0002	钻石●青春气息	可以让你显得更加青春可爱	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s002" , "layer" : "decoration"}]	35	80	true	
359	1	WHITE	134	0	184	107	123	0	0	0	0	184	MALE	0	0	0	0	0	0	423		Male_deco0002	神圣●青春气息	可以让你显得更加青春可爱	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s002" , "layer" : "decoration"}]	35	90	true	
36	1	WHITE	139	0	111	112	51	0	0	0	0	111	FEMALE	0	0	0	0	0	0	256		Female_glass0002	翡翠●未来战士	来自未来的型男	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s002" , "layer" : "glasses"}]	3	60	true	
360	1	WHITE	134	0	7	14	5	0	0	0	0	7	MALE	0	0	0	0	0	0	10		Male_deco0003	黑铁●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	0	true	
361	1	WHITE	134	0	12	23	8	0	0	0	0	12	MALE	0	0	0	0	0	0	18		Male_deco0003	青铜●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	10	true	
362	1	WHITE	134	0	24	47	17	0	0	0	0	24	MALE	0	0	0	0	0	0	41		Male_deco0003	赤钢●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	20	true	
363	1	WHITE	134	0	36	71	25	0	0	0	0	36	MALE	0	0	0	0	0	0	69		Male_deco0003	白银●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	30	true	
364	1	WHITE	134	0	49	95	34	0	0	0	0	49	MALE	0	0	0	0	0	0	105		Male_deco0003	黄金●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	40	true	
365	1	WHITE	134	0	61	119	42	0	0	0	0	61	MALE	0	0	0	0	0	0	145		Male_deco0003	琥珀●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	50	true	
366	1	WHITE	134	0	73	143	51	0	0	0	0	73	MALE	0	0	0	0	0	0	190		Male_deco0003	翡翠●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	60	true	
367	1	WHITE	134	0	85	167	59	0	0	0	0	85	MALE	0	0	0	0	0	0	240		Male_deco0003	水晶●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	70	true	
368	1	WHITE	134	0	99	191	68	0	0	0	0	99	MALE	0	0	0	0	0	0	302		Male_deco0003	钻石●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	80	true	
369	1	WHITE	134	0	111	215	76	0	0	0	0	111	MALE	0	0	0	0	0	0	364		Male_deco0003	神圣●山羊胡子	我也想变得成熟一些呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s003" , "layer" : "decoration"}]	36	90	true	
37	1	WHITE	139	0	129	131	59	0	0	0	0	129	FEMALE	0	0	0	0	0	0	321		Female_glass0002	水晶●未来战士	来自未来的型男	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s002" , "layer" : "glasses"}]	3	70	true	
370	1	WHITE	134	0	17	6	5	0	0	0	0	17	MALE	0	0	0	0	0	0	22		Male_deco0004	黑铁●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	0	true	
371	1	WHITE	134	0	28	10	8	0	0	0	0	28	MALE	0	0	0	0	0	0	38		Male_deco0004	青铜●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	10	true	
372	1	WHITE	134	0	57	20	17	0	0	0	0	57	MALE	0	0	0	0	0	0	82		Male_deco0004	赤钢●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	20	true	
373	1	WHITE	134	0	85	30	25	0	0	0	0	85	MALE	0	0	0	0	0	0	131		Male_deco0004	白银●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	30	true	
374	1	WHITE	134	0	114	41	34	0	0	0	0	114	MALE	0	0	0	0	0	0	188		Male_deco0004	黄金●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	40	true	
375	1	WHITE	134	0	143	51	42	0	0	0	0	143	MALE	0	0	0	0	0	0	249		Male_deco0004	琥珀●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	50	true	
376	1	WHITE	134	0	172	61	51	0	0	0	0	172	MALE	0	0	0	0	0	0	316		Male_deco0004	翡翠●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	60	true	
377	1	WHITE	134	0	201	71	59	0	0	0	0	201	MALE	0	0	0	0	0	0	389		Male_deco0004	水晶●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	70	true	
378	1	WHITE	134	0	229	82	68	0	0	0	0	229	MALE	0	0	0	0	0	0	467		Male_deco0004	钻石●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	80	true	
379	1	WHITE	134	0	258	92	76	0	0	0	0	258	MALE	0	0	0	0	0	0	551		Male_deco0004	神圣●颊之痕	脸颊的斑痕	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s004" , "layer" : "decoration"}]	37	90	true	
38	1	WHITE	139	0	148	150	68	0	0	0	0	148	FEMALE	0	0	0	0	0	0	395		Female_glass0002	钻石●未来战士	来自未来的型男	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s002" , "layer" : "glasses"}]	3	80	true	
380	1	WHITE	134	0	7	11	8	0	0	0	0	7	MALE	0	0	0	0	0	0	9		Male_deco0005	黑铁●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	0	true	
381	1	WHITE	134	0	12	18	13	0	0	0	0	12	MALE	0	0	0	0	0	0	17		Male_deco0005	青铜●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	10	true	
382	1	WHITE	134	0	24	37	27	0	0	0	0	24	MALE	0	0	0	0	0	0	39		Male_deco0005	赤钢●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	20	true	
383	1	WHITE	134	0	36	56	41	0	0	0	0	36	MALE	0	0	0	0	0	0	64		Male_deco0005	白银●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	30	true	
384	1	WHITE	134	0	49	75	54	0	0	0	0	49	MALE	0	0	0	0	0	0	97		Male_deco0005	黄金●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	40	true	
385	1	WHITE	134	0	61	94	68	0	0	0	0	61	MALE	0	0	0	0	0	0	131		Male_deco0005	琥珀●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	50	true	
386	1	WHITE	134	0	73	112	82	0	0	0	0	73	MALE	0	0	0	0	0	0	170		Male_deco0005	翡翠●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	60	true	
387	1	WHITE	134	0	85	131	95	0	0	0	0	85	MALE	0	0	0	0	0	0	213		Male_deco0005	水晶●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	70	true	
388	1	WHITE	134	0	99	150	109	0	0	0	0	99	MALE	0	0	0	0	0	0	266		Male_deco0005	钻石●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	80	true	
389	1	WHITE	134	0	111	169	123	0	0	0	0	111	MALE	0	0	0	0	0	0	319		Male_deco0005	神圣●红晕	红扑扑的脸蛋，好可爱啊~	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s005" , "layer" : "decoration"}]	38	90	true	
39	1	WHITE	139	0	166	169	76	0	0	0	0	166	FEMALE	0	0	0	0	0	0	473		Female_glass0002	神圣●未来战士	来自未来的型男	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s002" , "layer" : "glasses"}]	3	90	true	
390	1	WHITE	134	0	10	6	11	0	0	0	0	10	MALE	0	0	0	0	0	0	13		Male_deco0006	黑铁●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	0	true	
391	1	WHITE	134	0	16	10	18	0	0	0	0	16	MALE	0	0	0	0	0	0	22		Male_deco0006	青铜●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	10	true	
392	1	WHITE	134	0	33	20	37	0	0	0	0	33	MALE	0	0	0	0	0	0	48		Male_deco0006	赤钢●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	20	true	
393	1	WHITE	134	0	49	30	56	0	0	0	0	49	MALE	0	0	0	0	0	0	76		Male_deco0006	白银●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	30	true	
394	1	WHITE	134	0	65	41	75	0	0	0	0	65	MALE	0	0	0	0	0	0	108		Male_deco0006	黄金●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	40	true	
395	1	WHITE	134	0	82	51	94	0	0	0	0	82	MALE	0	0	0	0	0	0	145		Male_deco0006	琥珀●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	50	true	
396	1	WHITE	134	0	99	61	112	0	0	0	0	99	MALE	0	0	0	0	0	0	185		Male_deco0006	翡翠●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	60	true	
397	1	WHITE	134	0	114	71	131	0	0	0	0	114	MALE	0	0	0	0	0	0	225		Male_deco0006	水晶●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	70	true	
398	1	WHITE	134	0	131	82	150	0	0	0	0	131	MALE	0	0	0	0	0	0	273		Male_deco0006	钻石●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	80	true	
399	1	WHITE	134	0	148	92	169	0	0	0	0	148	MALE	0	0	0	0	0	0	323		Male_deco0006	神圣●非主流	我就要叛逆的非主流	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s006" , "layer" : "decoration"}]	39	90	true	
4	1	WHITE	132	0	41	54	82	0	0	0	0	41	MALE	0	0	0	0	0	0	73		Female_exp0001	黄金●微笑	哼哼，又打中了	EXPRESSION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_expression_s001" , "layer" : "expression"}]	0	40	true	
40	1	WHITE	139	0	6	13	7	0	0	0	0	6	FEMALE	0	0	0	0	0	0	8		Female_glass0003	黑铁●时装眼镜	另类的华丽	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s003" , "layer" : "glasses"}]	4	0	true	
400	1	WHITE	134	0	10	7	10	0	0	0	0	10	MALE	0	0	0	0	0	0	13		Male_deco0007	黑铁●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	0	true	
401	1	WHITE	134	0	16	11	17	0	0	0	0	16	MALE	0	0	0	0	0	0	22		Male_deco0007	青铜●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	10	true	
402	1	WHITE	134	0	33	23	34	0	0	0	0	33	MALE	0	0	0	0	0	0	49		Male_deco0007	赤钢●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	20	true	
403	1	WHITE	134	0	49	35	51	0	0	0	0	49	MALE	0	0	0	0	0	0	78		Male_deco0007	白银●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	30	true	
404	1	WHITE	134	0	65	47	68	0	0	0	0	65	MALE	0	0	0	0	0	0	112		Male_deco0007	黄金●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	40	true	
405	1	WHITE	134	0	82	59	85	0	0	0	0	82	MALE	0	0	0	0	0	0	151		Male_deco0007	琥珀●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	50	true	
406	1	WHITE	134	0	99	71	102	0	0	0	0	99	MALE	0	0	0	0	0	0	194		Male_deco0007	翡翠●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	60	true	
407	1	WHITE	134	0	114	83	119	0	0	0	0	114	MALE	0	0	0	0	0	0	237		Male_deco0007	水晶●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	70	true	
408	1	WHITE	134	0	131	95	136	0	0	0	0	131	MALE	0	0	0	0	0	0	288		Male_deco0007	钻石●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	80	true	
409	1	WHITE	134	0	148	107	153	0	0	0	0	148	MALE	0	0	0	0	0	0	343		Male_deco0007	神圣●两撇胡	我是胡某某，我又回来啦！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s007" , "layer" : "decoration"}]	40	90	true	
41	1	WHITE	139	0	10	22	11	0	0	0	0	10	FEMALE	0	0	0	0	0	0	15		Female_glass0003	青铜●时装眼镜	另类的华丽	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s003" , "layer" : "glasses"}]	4	10	true	
410	1	WHITE	134	0	16	7	5	0	0	0	0	16	MALE	0	0	0	0	0	0	21		Male_deco0008	黑铁●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	0	true	
411	1	WHITE	134	0	27	11	8	0	0	0	0	27	MALE	0	0	0	0	0	0	37		Male_deco0008	青铜●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	10	true	
412	1	WHITE	134	0	53	23	17	0	0	0	0	53	MALE	0	0	0	0	0	0	78		Male_deco0008	赤钢●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	20	true	
413	1	WHITE	134	0	79	35	25	0	0	0	0	79	MALE	0	0	0	0	0	0	125		Male_deco0008	白银●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	30	true	
414	1	WHITE	134	0	106	47	34	0	0	0	0	106	MALE	0	0	0	0	0	0	180		Male_deco0008	黄金●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	40	true	
415	1	WHITE	134	0	133	59	42	0	0	0	0	133	MALE	0	0	0	0	0	0	241		Male_deco0008	琥珀●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	50	true	
416	1	WHITE	134	0	160	71	51	0	0	0	0	160	MALE	0	0	0	0	0	0	309		Male_deco0008	翡翠●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	60	true	
417	1	WHITE	134	0	186	83	59	0	0	0	0	186	MALE	0	0	0	0	0	0	381		Male_deco0008	水晶●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	70	true	
418	1	WHITE	134	0	213	95	68	0	0	0	0	213	MALE	0	0	0	0	0	0	460		Male_deco0008	钻石●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	80	true	
419	1	WHITE	134	0	240	107	76	0	0	0	0	240	MALE	0	0	0	0	0	0	546		Male_deco0008	神圣●一字胡	我一点也不呆板呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s008" , "layer" : "decoration"}]	41	90	true	
42	1	WHITE	139	0	21	44	23	0	0	0	0	21	FEMALE	0	0	0	0	0	0	35		Female_glass0003	赤钢●时装眼镜	另类的华丽	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s003" , "layer" : "glasses"}]	4	20	true	
420	1	WHITE	134	0	10	11	6	0	0	0	0	10	MALE	0	0	0	0	0	0	14		Male_deco0009	黑铁●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	0	true	
421	1	WHITE	134	0	16	18	10	0	0	0	0	16	MALE	0	0	0	0	0	0	23		Male_deco0009	青铜●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	10	true	
422	1	WHITE	134	0	33	37	20	0	0	0	0	33	MALE	0	0	0	0	0	0	53		Male_deco0009	赤钢●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	20	true	
423	1	WHITE	134	0	49	56	30	0	0	0	0	49	MALE	0	0	0	0	0	0	87		Male_deco0009	白银●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	30	true	
424	1	WHITE	134	0	65	75	41	0	0	0	0	65	MALE	0	0	0	0	0	0	128		Male_deco0009	黄金●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	40	true	
425	1	WHITE	134	0	82	94	51	0	0	0	0	82	MALE	0	0	0	0	0	0	176		Male_deco0009	琥珀●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	50	true	
426	1	WHITE	134	0	99	112	61	0	0	0	0	99	MALE	0	0	0	0	0	0	229		Male_deco0009	翡翠●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	60	true	
427	1	WHITE	134	0	114	131	71	0	0	0	0	114	MALE	0	0	0	0	0	0	285		Male_deco0009	水晶●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	70	true	
428	1	WHITE	134	0	131	150	82	0	0	0	0	131	MALE	0	0	0	0	0	0	351		Male_deco0009	钻石●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	80	true	
429	1	WHITE	134	0	148	169	92	0	0	0	0	148	MALE	0	0	0	0	0	0	423		Male_deco0009	神圣●张飞	我就是正义！	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_decoration_s009" , "layer" : "decoration"}]	42	90	true	
43	1	WHITE	139	0	30	66	35	0	0	0	0	30	FEMALE	0	0	0	0	0	0	56		Female_glass0003	白银●时装眼镜	另类的华丽	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s003" , "layer" : "glasses"}]	4	30	true	
430	1	WHITE	134	0	6	7	13	0	0	0	0	6	FEMALE	0	0	0	0	0	0	8		Female_deco0012	黑铁●迷你蝙蝠	蝙蝠侠哥哥会不会来找我呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_decoration_s012" , "layer" : "decoration"}]	43	0	true	
431	1	WHITE	134	0	10	11	22	0	0	0	0	10	FEMALE	0	0	0	0	0	0	14		Female_deco0012	青铜●迷你蝙蝠	蝙蝠侠哥哥会不会来找我呢	DECORATION	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_decoration_s012" , "layer" : "decoration"}]	43	10	true	
